title,year,month,day,pubDate,link,description,image_url,image_caption,cluster,Emoción
Excolaborador del gobierno de César Duarte se suicida en Chihuahua ,2023,4,9,"Fri, 07 Apr 2023 20:45:45 +0000",https://www.elfinanciero.com.mx/estados/2023/04/07/excolaborador-del-gobierno-de-cesar-duarte-se-suicida-en-chihuahua/,Esto sabemos sobre el suicidio de Antonio Enrique Tarín García.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/SvZWmRx2hmaXhtB9dJ_Agjcv2o0=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/FZAWFUWH25EYDEPGEDE2RRD2AY.png,"Las primeras versiones revelan que llegó a pie al puente de la avenida Homero, que cruza de lado a lado el Periférico de la Juventud. (Especial).",1,🤔
"'H9', de los Beltrán Leyva, 'obligó' a Mario Aguilar a dar show en XV años; así fue la fiesta",2023,4,9,"Fri, 07 Apr 2023 20:26:13 +0000",https://www.elfinanciero.com.mx/espectaculos/2023/04/07/h9-de-los-beltran-leyva-obligo-a-mario-aguilar-a-dar-show-en-xv-anos-asi-fue-la-fiesta/,"El comediante aseguró que lo obligaron a acudir a un evento del ‘H9’ en Tepic, Nayarit.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/7Vp_hLmyHRcgqxNeHVNcnmtmsHQ=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/6CHNFKVTWZFKZMHTZ5LT44VZ3Q.jpg,Mario Aguilar contó cómo fue su encuentro con el narcotraficante en una fiesta de XV años. (Foto: Instagram @marioaguilarmg),2,❤
¿Se nubló porque murió Cristo? Prevén tarde con vientos en CDMX,2023,4,9,"Fri, 07 Apr 2023 19:45:54 +0000",https://www.elfinanciero.com.mx/cdmx/2023/04/07/clima-en-cdmx-viernes-santo-7-de-abril-2023-esto-se-preve/,"Esta será una tarde con mucho sol y luego con nubes, de acuerdo con la Secretaría de Gestión Integral de Riesgos y Protección Civil.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/6-_z5XO1PZ4DAiIhVo144SjCJg0=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/7LHBPOALKZGDJHOHB6U2TQY5V4.jpg,La tradición de recrear las últimas horas de Jesucristo surgió tras la promesa de habitantes de Iztapalapa que pidieron de la intercesión divina contra una pandemia de colera.,0,🤔
Desaparición de 23 personas en SLP: Esta es la cronología de los hechos,2023,4,9,"Fri, 07 Apr 2023 19:24:40 +0000",https://www.elfinanciero.com.mx/estados/2023/04/07/desaparicion-de-23-personas-en-slp-esta-es-una-cronologia-de-los-hechos/,"¿Qué ha pasado desde que se registró la desaparición de las 23 personas que partieron de Guanajuato rumbo a Saltillo, Coahuila?",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/aHUz-azNkPX9RbtLOPVX-45DOho=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/3UA7Q66V4BGY5HIFYMSR7SHDCY.jpg,"Las 23 personas desaparecieron a la altura de Matehuala mientras se dirigían a Saltillo, Coahuila.",4,🤔
Liga MX: ¿Pumas puede meterse al repechaje tras debut ganador de Mohamed? Así va la tabla,2023,4,10,"Mon, 10 Apr 2023 17:42:16 +0000",https://www.elfinanciero.com.mx/deportes/2023/04/09/liga-mx-pumas-vence-a-san-luis-en-debute-de-mohamed-y-puede-meterse-al-repechaje/,"Antonio Mohamed disfrutó de una ilusionante presentación en el banquillo de los Pumas, que fueron capaces de venir de atrás para vencer 3-1 a San Luis y mantener esperanzas de acceder al repechaje del torneo Clausura 2023 de la Liga MX.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/22HdyCe0u5kyupl56O8QIYSPl70=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/6T3E6WTMJRCCVPOTFVAYTTHRUI.jpg,Pumas venció a San Luis en el debute del 'Turco' Mohamed.,1,🤔
Liga MX: Siboldi es el nuevo director técnico de Tigres tras cese del ‘Chima’ Ruiz,2023,4,10,"Mon, 10 Apr 2023 17:40:23 +0000",https://www.elfinanciero.com.mx/deportes/2023/04/10/liga-mx-robert-dante-siboldi-es-el-nuevo-director-tecnico-de-tigres-tras-cese-del-chima-ruiz/,"El uruguayo Robert Dante Siboldi firmó este lunes como nuevo estratega de los Tigres UANL, con los que debutará este jueves en la Liga de campeones de la Concacaf tras los malos resultados del 'Chima' Ruiz.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/ifimoVZqy1-JiDL611COIJOobp0=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/REISLIYKYBEEDILLODBKYT46GI.jpg,Siboldi es el nuevo técnico de Tigres.,1,🤔
"Si Calderón es abogado, ¿por qué no defiende a García Luna? cuestiona AMLO",2023,4,10,"Mon, 10 Apr 2023 17:38:10 +0000",https://www.elfinanciero.com.mx/nacional/2023/04/10/amlo-mananera-temas-hoy-10-de-abril-2023-en-vivo/,Estos fueron los temas más importantes que se tocaron en la conferencia matutina del presidente Andrés Manuel López Obrador este lunes 10 de abril.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/2k-NBHH6IfG5D4YKfkWnDVWDXvQ=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/QEOED7PUHJBDXOHAYNBHEN3GQ4.jpg,AMLO insistió en que García Luna debería colaborar con el gobierno de EU y revelar información que lo ayude a reducir su condena.,1,🤔
Ocurrentes,2023,4,10,"Mon, 10 Apr 2023 17:33:09 +0000",https://www.elfinanciero.com.mx/opinion/macario-schettino/2023/04/10/ocurrentes/,"En el gobierno actual no existe decisión que no haya sido tomada por una sola persona, por ocurrencia propia o porque alguien la convenció.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/WjkZ61bL8IbX-QvirG0IkOJIErY=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/PXWEYIM4LJA7HBEJUIRXKNHUZE.jpg,"Iberdrola se llevará sus 6 mil millones de dólares para invertir en Estados Unidos (según versiones de prensa), y no habremos obtenido ni un peso de infraestructura adicional.",3,😌
"Reclamo de AMLO a China por fentanilo: ‘Si no se produce ahí, ¿entonces dónde?’",2023,4,10,"Mon, 10 Apr 2023 17:20:28 +0000",https://www.elfinanciero.com.mx/nacional/2023/04/10/amlo-responde-a-china-sobre-trafico-de-fentanilo/,"'Queremos establecer comunicación con el Gobierno de China, esto lo está haciendo ya el secretario de Relaciones Exteriores, para tener una respuesta clara del Gobierno de China', dijo en su conferencia.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/6BbnxArqbHnjIp92cChygP7i1tI=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/2FLMPDPVZBEQBCNUJ4MEQR6ZYY.jpg,López Obrador envió una carta pidiendo a su homólogo Xi Jinping apoyo para combatir el tráfico de fentanilo.,2,🤔
Producción de autos crece 13.1 % en marzo,2023,4,10,"Mon, 10 Apr 2023 17:13:23 +0000",https://www.elfinanciero.com.mx/empresas/2023/04/10/produccion-de-autos-crece-131-en-marzo/,La armadora Nissan destacó en la producción de autos en marzo.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/4ShGBcviQ6JdzOuNcIo5ZpUvh7E=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/FZGMNZ4Y2JCN5AC5AD4463N62Y.jpeg,En México se produjeron más de 300 mil autos ligeros en marzo.,4,🤔
Club Premier se transforma y esto es lo que debes saber,2023,4,10,"Mon, 10 Apr 2023 16:54:39 +0000",https://www.elfinanciero.com.mx/mundo-empresa/2023/04/10/club-premier-se-transforma-y-esto-es-lo-que-debes-saber/,El programa de recompensas más reconocido en México tiene cambios importantes.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/Sc5WODCpD2zYPQELF-jYmd0hf6k=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/QOJUUOFBPREGFIGEXVJBR5BV4M.jpg,En México se produjeron más de 300 mil autos ligeros en marzo.,0,🤔
Wall Street tiene movimientos mixtos y espera datos de inflación de EU,2023,4,10,"Mon, 10 Apr 2023 16:45:01 +0000",https://www.elfinanciero.com.mx/mercados/2023/04/10/bmv-wall-street-hoy-10-de-abril-de-2023/,"El Nasdaq tiene la mayor caída en Wall Street, con una baja de 0.82 por ciento.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/mvj18PkNgucN1o53IVmhTDCB21I=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/KXLECJ53RFFFTPJJOUBDVMNJEY.jpg,Así operan Wall Street y la BMV este 10 de abril.,4,🤔
"Muere Lasse Wellander, legendario guitarrista de ABBA, tras diagnóstico de cáncer: ‘Falleció en silencio’",2023,4,10,"Mon, 10 Apr 2023 16:43:37 +0000",https://www.elfinanciero.com.mx/espectaculos/2023/04/10/muere-lasse-wellander-guitarrista-de-abba-a-los-70-anos/,"Lasse Wellander, integrante de ABBA, falleció el pasado Viernes Santo, según confirmó su familia a través de un comunicado.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/jA05IYUlkRYCdXbzH2oEvdLu1JA=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/SD7ATSVEEJDQZIDTXHBVCV3IAI.jpg,"Lasse Wellander, guitarrista de la agrupación sueca ABBA, murió a causa de cáncer. (Foto: Instagram @abba / Facebook Lasse Wellander).",2,🤔
"En seguridad, tercer fracaso al hilo: ¿cuáles son las principales lecciones?",2023,4,10,"Mon, 10 Apr 2023 16:40:24 +0000",https://www.elfinanciero.com.mx/opinion/eduardo-guerrero-gutierrez/2023/04/10/en-seguridad-tercer-fracaso-al-hilo-cuales-son-las-principales-lecciones/,El gobierno ha tenido dos resultados alentadores: una baja considerable en robo de combustible y una marginal en homicidios dolosos.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/qHghtjNE7oqzkB_5RiDd90RfSuc=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/H4RO5GWBQJD4FLFM4TOL57AYZU.jpg,"Se acerca el final de la administración de López Obrador. Le restan tan solo 17 meses. En materia de violencia criminal y delitos de alto impacto, los avances son escasos y hay indicadores con retrocesos.",4,🤔
Las notas reestructuradas retoman su liderazgo en inversión,2023,4,10,"Mon, 10 Apr 2023 16:14:46 +0000",https://www.elfinanciero.com.mx/mundo-empresa/2023/04/10/las-notas-reestructuradas-retoman-su-liderazgo-en-inversion/,"Estos instrumentos de inversión buscan un rendimiento mayor que los instrumentos tradicionales, y están sujetos a condiciones del mercado.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/My2XHT6VbUENTa0Imb6bT6Sb5bI=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/VPBD2FANKRCIBE7DCKHQME3IU4.jpeg,"Se acerca el final de la administración de López Obrador. Le restan tan solo 17 meses. En materia de violencia criminal y delitos de alto impacto, los avances son escasos y hay indicadores con retrocesos.",1,🤔
Muere Julián Figueroa: ¿qué es un infarto al miocardio y cuáles son los signos de alerta?,2023,4,10,"Mon, 10 Apr 2023 16:05:54 +0000",https://www.elfinanciero.com.mx/salud/2023/04/10/muere-julian-figueroa-que-es-un-infarto-al-miocardio-y-cuales-son-los-signos-de-alerta/,¿Sabes cuáles son los síntomas y factores de riesgo de un ataque al corazón? Aquí te explicamos.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/Szk9Ez55aNA_eomDcHObA5n2VE0=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/NNZEIKVSIVBFJDQ3CUCFRC64QI.jpg,Te contamos sobre los signos de alarma de un ataque al corazón.,0,🤔
Maribel Guardia confirma causa de muerte de Julián Figueroa: ‘Mi amado hijo se nos adelantó de este plano’,2023,4,10,"Mon, 10 Apr 2023 15:39:03 +0000",https://www.elfinanciero.com.mx/espectaculos/2023/04/10/julian-figueroa-maribel-guardia-revela-causas-de-muerte/,"Maribel Guardia confirmó la muerte de su hijo, quien fue encontrado sin vida en un domicilio de la CDMX a causa de un infarto.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/9QTbgoPRNXH88GEDkqJOGePJvbw=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/MSSFY7QAQFCALFMDI5NQC3OWYA.jpg,"Julián Figueroa falleció el domingo, informó Maribel Guardia.",2,❤
¿Viene ‘crudito’? Peso regresa de vacaciones de Semana Santa con pérdidas ,2023,4,10,"Mon, 10 Apr 2023 15:33:45 +0000",https://www.elfinanciero.com.mx/mercados/2023/04/10/peso-dolar-precio-hoy-10-de-abril-de-2023/,"En ventanilla bancaria, el dólar se vende en 18.78 pesos por cada billete verde, de acuerdo con datos de Citibanamex.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/9r2yYhDIP9Q_sNKHpf3DRZTGVPs=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/GZMHWN5Y5NF7ZNIOHVWVVEWYPY.jpg,Así cotiza el peso frente al dólar en los mercados este lunes 10 de abril.,2,🤔
Tiroteos en EU: Al menos 5 personas mueren en ataque en banco en Louisville,2023,4,10,"Mon, 10 Apr 2023 15:28:25 +0000",https://www.elfinanciero.com.mx/mundo/2023/04/10/tiroteos-eu-mueren-5-personas-en-louisville-kentucky/,Los testigos que abandonaron el edificio contaron a la estación WHAS-TV de Louisville que escucharon disparos dentro del inmueble.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/tUo6ZWTgGwvqkTIIF2laP1EAOTc=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/HGSHPLU4NFFATBYIEHAI3GHR5Y.jpg,Así cotiza el peso frente al dólar en los mercados este lunes 10 de abril.,4,🤔
El profeta,2023,4,10,"Mon, 10 Apr 2023 15:25:58 +0000",https://www.elfinanciero.com.mx/opinion/juan-ignacio-zavala/2023/04/10/el-profeta/,Los seguidores del de Macuspana se pusieron felices. Tomaron a un joven infiel que lo había increpado y procedieron a su lapidación.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/xa6wQMSnVslaC0cJLsGUXOwQtcM=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/ALKD46C2KREGZKDBU4ZYHOZJDI.jpg,"-¡Lapiden a este infiel! –ordenó Andrés Manuel–. ¿Cómo te atreves a desafiar la palabra divina, grandísimo estúpido? ¿Cómo te atreves a comparar siquiera mi liderazgo con el de los falsos profetas?",3,❤
"Muere Julián Figueroa, hijo de Maribel Guardia y Joan Sebastián, en la CDMX",2023,4,10,"Mon, 10 Apr 2023 15:25:24 +0000",https://www.elfinanciero.com.mx/espectaculos/2023/04/09/julian-figueroa-hijo-de-maribel-guardia-fue-hallado-sin-vida-al-interior-de-un-domicilio-en-cdmx/,"La muerte de Julián Figueroa fue confirmada durante la madrugada, el cantante fue encontrado sin vida en una casa de la Ciudad de México.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/VOryWRKYcPKIeLngQ1Lq8Wd-T-o=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/HC4DB6HR3NDKXKPFQEFJYWGOXE.jpeg,Julián Figueroa fue hallado muerto en un domicilio en la alcaldía Álvaro Obregón. (Foto: Instagram @julian_f.f).,1,❤
"Monterrey, con menor inflación en 17 meses",2023,4,10,"Mon, 10 Apr 2023 15:24:20 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/monterrey-con-menor-inflacion-en-17-meses/,"El Inegi publicó que para la inflación mensual fue de 0.31 por ciento, con lo que en el primer trimestre del año el alza sostenida de los precios es de 1.35 por ciento.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/efwXqmh7XwFTr603hAiFhJmeJLc=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/SJIKNCUONBGWPELNKPS3WM3H2A.jpg,Julián Figueroa fue hallado muerto en un domicilio en la alcaldía Álvaro Obregón. (Foto: Instagram @julian_f.f).,3,🥺
"Drogas y EU, condena sexenal",2023,4,10,"Mon, 10 Apr 2023 15:03:16 +0000",https://www.elfinanciero.com.mx/opinion/salvador-camarena/2023/04/10/drogas-y-eu-condena-sexenal/,Decirles hipócritas a los estadounidenses por su política antidrogas no servirá de mucho si acá el narco y sus balazos son la regla.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/uTEg7EHhdCGMJxSo13unq11b-JA=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/UHC6LD5KKZH3JNX4AFBJYVX3QQ.jpeg,Decenas de miles de muertos al año por fentanilo en suelo estadounidense constituyen una tragedia de diferentes causas y nada sencilla solución.,1,❤
Impulsa Difrenosa operación de Ecosolutions,2023,4,10,"Mon, 10 Apr 2023 14:54:44 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/impulsa-difrenosa-operacion-de-ecosolutions/,Heriberto de León destacó que otro de los grandes beneficios que ofrece a las empresas que operan en la cadena de suministro de logística es el servicio de refacciones a la mano.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/RTFhit-FmMy9ec-6mIXySRlEFu8=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/7CLCP3ADFZEPTN76UWP5MIA7UM.jpg,Decenas de miles de muertos al año por fentanilo en suelo estadounidense constituyen una tragedia de diferentes causas y nada sencilla solución.,4,😊
Megafraude inducido,2023,4,10,"Mon, 10 Apr 2023 14:38:46 +0000",https://www.elfinanciero.com.mx/opinion/raymundo-riva-palacio/2023/04/10/megafraude-inducido/,"Bajo la misma lógica con la que actuaron contra Rosario Robles, Ignacio Ovalle debería estar preso, así como el secretario de Agricultura.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/hjmtt4lKy1qIps5m3ssLLpfNJwY=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/BDELCYDL5JALDFEIGY6WMPY7YA.jpg,"a corrupción en Segalmex, la paraestatal creada por el presidente Andrés Manuel López Obrador para dar autosuficiencia alimentaria en los cuatro granos básicos de la dieta mexicana, es monumental.",3,❤
Rusia y Ucrania intercambian a prisioneros de guerra,2023,4,10,"Mon, 10 Apr 2023 14:38:32 +0000",https://www.elfinanciero.com.mx/mundo/2023/04/10/rusia-y-ucrania-intercambian-a-prisioneros-de-guerra/,Algunos soldados liberados en Rusia y Ucrania están heridos y serán atendidos en sus países.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/zcygjPkmh1HtEypUyjLIvWHwQuU=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/4PAQSODWG5FE3N4IVEZUCOGTJA.jpg,"Rusia y Ucrania han anunciado la liberación de presos de guerra, en medio del conflicto.",1,😍
Guillermo Godínez: Observemos y repliquemos la reacción de la naturaleza,2023,4,10,"Mon, 10 Apr 2023 14:17:00 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/guillermo-godinez-observemos-y-repliquemos-la-reaccion-de-la-naturaleza/,"¿Por qué ir en contra de la naturaleza e invertirle tiempo, espacio y agua a una especie que no es de aqui y en la primera helada van a sucumbir?",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/PfkZlXpK2Ddj_00-wNEbbzqezqY=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/KDDTARIG6RESHGRP6PLZKKNSO4.jpg,"Rusia y Ucrania han anunciado la liberación de presos de guerra, en medio del conflicto.",1,❤
Dalai Lama se disculpa por beso a niño en la boca por ‘daño que pudiera haber causado’,2023,4,10,"Mon, 10 Apr 2023 14:13:57 +0000",https://www.elfinanciero.com.mx/mundo/2023/04/10/dalai-lama-se-disculpa-por-video-donde-besa-a-un-nino/,"Tenzin Gyatso - conocido como Dalai Lama- justificó sus actos pedófilos y pidió una ""disculpa"" al niño que intentó besar en un templo tibetano.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/96gZG0GES_FapQSpefaj2mM_3-g=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/HFK2ICL22ZDI3MMAFNEM3VXQEE.png,El dalái lama se disculpó por besar a un niño en los labios y pedirle que le 'chupara la lengua'.,2,❤
Irán acusa belicismo de EU tras el despliegue de un submarino ,2023,4,10,"Mon, 10 Apr 2023 13:55:04 +0000",https://www.elfinanciero.com.mx/mundo/2023/04/10/iran-acusa-belicismo-de-eu-tras-el-despliegue-de-un-submarino/,El submarino USS Florida es capaz de transportar más de 150 misiles de ataque terrestre.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/y47HU66ESxgv55BFIy13yh87Km8=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/NYI6ODVNLNGFVMVGSPZNIVZP74.jpg,El submario USS Florida se despliega en el Medio Oriente.,1,🤔
Rodrigo Caballero: La profesión del financiero y la incertidumbre,2023,4,10,"Mon, 10 Apr 2023 13:50:00 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/rodrigo-caballero-la-profesion-del-financiero-y-la-incertidumbre/,"El asesor financiero (al menos en renta variable) jamás podrá ofrecerte lo que otras profesiones si, garantía de resultados en un plazo determinado.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/j8pqNfl2d0pzyNB2E-f1vhP2AXc=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/5GYAAGJNNJCHFPX7UHFVHSIVME.jpeg,El submario USS Florida se despliega en el Medio Oriente.,1,😍
Empresarios pagarán por su tibieza,2023,4,10,"Mon, 10 Apr 2023 13:49:31 +0000",https://www.elfinanciero.com.mx/opinion/pablo-hiriart/2023/04/10/empresarios-pagaran-por-su-tibieza/,"Antes de ser jefe de Gobierno del DF, López Obrador mostró su desdén por la legalidad; como presidente es un violador sistemático de la ley.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/apaDxFhmqqsV7C4NxdPIOfi2s4A=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/BTN77HLIMVFMHEQNUXIGSP4TIM.jpg,"Mucho antes de ser jefe de Gobierno del Distrito Federal, López Obrador mostró su desdén por la legalidad.",3,😡
"Rogelio Segovia: Y ahora, ¿qué hacemos con la Inteligencia Artificial?",2023,4,10,"Mon, 10 Apr 2023 13:30:00 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/rogelio-segovia-y-ahora-que-hacemos-con-la-inteligencia-artificial/,"No es que debamos tenerle miedo a la IA, sino a su uso indebido y a los riesgos que puede presentar si no se controla adecuadamente.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/Bd-A5YBOecr21xTyZf_P1sBBgRg=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/G7STRDB3NNGRLBLGS62Z64ZKTE.jpeg,"Mucho antes de ser jefe de Gobierno del Distrito Federal, López Obrador mostró su desdén por la legalidad.",0,🤔
Miguel Moreno Tripp: Bonos u obligaciones,2023,4,10,"Mon, 10 Apr 2023 13:06:41 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/miguel-moreno-tripp-bonos-u-obligaciones/,"La Ley General de Títulos y Operaciones de Crédito, fue publicada el 27 de agosto de 1932.",https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/YyMV-NQ4aW_hr-P1wluIMkZz8Kw=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/TGYZKULXABAVZEB3NV2LWWXZGI.jpg,Miguel Moreno Tripp,1,🤔
Sugieren convivencia pacífica con el gobierno,2023,4,10,"Mon, 10 Apr 2023 12:56:34 +0000",https://www.elfinanciero.com.mx/monterrey/2023/04/10/sugieren-convivencia-pacifica-con-el-gobierno/,Expertos proponen que la autonomía de la CRE se eleve a nivel constitucional sin injerencia del Ejecutivo Federal.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/VJI3BYiplbIA7QBF1k82DV1vKgA=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/3DOGYPOKOZC3PLHW4HQEF3Z7UQ.jpg,Miguel Moreno Tripp,3,🤔
Las Bolsas asiáticas suben tras datos laborales en EU,2023,4,10,"Mon, 10 Apr 2023 12:46:50 +0000",https://www.elfinanciero.com.mx/mercados/2023/04/10/las-bolsas-asiaticas-suben-tras-datos-laborales-en-eu/,La turbulencia bancaria liderada por EU está impulsando el dinero hacia los activos asiáticos.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/K7DtaJyM9svf6kI2xv5pxomegos=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/P7W6GJD2VFEODLRGKQSWXQI7GE.jpg,El índice de acciones de Asia-Pacífico de MSCI subió un 0.2%.,4,🤔
Nacionalización,2023,4,10,"Mon, 10 Apr 2023 12:17:34 +0000",https://www.elfinanciero.com.mx/cartones/rictus/2023/04/10/nacionalizacion/,,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/yARtRUrn8VGxoDT1GEIzdjjPdrg=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/VJGAJ55IMBHHFNU23E7CDEKTIU.jpg,El índice de acciones de Asia-Pacífico de MSCI subió un 0.2%.,3,❤
Meteorólogos de la 4T,2023,4,10,"Mon, 10 Apr 2023 12:12:24 +0000",https://www.elfinanciero.com.mx/cartones/antonio-garci/2023/04/10/meteorologos-de-la-4t/,,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/68ofLwcEYmug_gmLNQWtJwQWH4Q=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/LIIKH6WHJBFQNFUUABLQB2O6NE.jpg,El índice de acciones de Asia-Pacífico de MSCI subió un 0.2%.,3,❤
¿Posteas todas tus vacaciones en Instagram? Hacerlo puede hacerte ‘víctima’ de robo,2023,4,10,"Mon, 10 Apr 2023 12:10:08 +0000",https://www.elfinanciero.com.mx/nacional/2023/04/06/vacaciones-semana-santa-como-evitar-ser-victima-de-robo-casa-habitacion/,El Observatorio Nacional Ciudadano compartió algunos de los delitos que aumentan su incidencia durante las vacaciones.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/RQyklzRN0zxFewwVtJ5lgHP9hgY=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/4BLI574A7BH6TGW4ZLSADNUINI.jpeg,¿Eres fan de postear tooooodo en Instagram? Quizá hacerlo con tus vacaciones no son buenas ideas.,2,🤔
Los misterios del ‘superpeso’ y su historia,2023,4,10,"Mon, 10 Apr 2023 12:04:06 +0000",https://www.elfinanciero.com.mx/opinion/enrique-quintana/2023/04/10/los-misterios-del-superpeso-y-su-historia/,El sexenio de López Obrador es atípico en términos de los movimientos cambiarios.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/yQGO4-MSILAqqOVTQPKblreVcSg=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/LBQUDPW4WBATVB3K335GFDEESI.jpg,"En el sexenio de Peña, la depreciación real de nuestra moneda fue de poco más de 30 por ciento.",2,❤
Venta de Iberdrola: Inversionistas eléctricos ‘huyen’ de México,2023,4,10,"Mon, 10 Apr 2023 10:31:54 +0000",https://www.elfinanciero.com.mx/empresas/2023/04/10/venta-de-iberdrola-inversionistas-electricos-huyen-de-mexico/,CFE tendrá 55% de laparticipación en elmercado nacional degeneración de energía.,https://elfinanciero-elfinanciero-prod.cdn.arcpublishing.com/resizer/e4j7QDcsHSzzk7ONNuufIV_ESTk=/cloudfront-us-east-1.images.arcpublishing.com/elfinanciero/24OIQ7K2Z5AS5M2WL5LUFCKGTM.jpg,El presidente Andrés Manuel López Obrador calificó su trato con Iberdrola como una “nueva nacionalización” de México.,4,🤔
